rpid,name,content,like,rcount
2181339522,Laura祈昀,我大绿团快回来了！！！[打call][打call][打call],1,0
2168414823,北斗琉星,飞儿乐队本来是可以成为天王级别的乐团的,1,0
2161509541,一颗要丸,有一种爱叫做放手，这首歌也蛮好的。,1,0
2157130013,账号已注销,为什么没有许嵩,1,3
2156366836,哈哈哈麦,无与伦比的美丽的mv脱颖而出😂意境和用的字体都不一般,1,0
2155847043,紫米游记Lucy,我基本上都听过，可我是00后？,1,0
2154744211,无诗何须饮酒,2010-2011，高三，一个屏幕坏掉的mp4，听了一年的《不能说的秘密》,1,0
2154635277,齐木良鸿,我想说有些人不因为歌手后面的一些情况直接批判人后面的歌说什么直接吐啦这种难听的话，比如大张伟人早期的有些歌都是很有水平的好歌，不要因为后面的一些口水歌直接说这样难听的话,1,0
2154136429,网友南枫,我就想问，棉花糖去哪了？,1,2
2146129229,1983-年小巷_,还有别吹西届这张专辑好吗，看着都尴尬，除了杀手西届还有一首最骚的rnbLOVE，其他的都不行好吗，整体还比不上jj陆,1,0
2122539954,ViviaNa娜,我感觉当初的电视广告就像现在的抖音，太洗脑,1,0
2113558427,诗罄画臆,今年华语金曲奖是蔡徐坤的“wait，wait，wait”，大家怎么看？,1,0
2113353313,The-doublelife,想想现在的歌[笑哭],1,0
2109543044,雪霁天晴90,如果时光可以倒流该多好,1,0
2095948195,微末莉,都听过，因为我家那时候卖碟片的[微笑],1,2
2094077466,Hello平常心,我擦嘞 断桥残雪07年的啊 以为是11年的呢  那时候才三年级哎   许嵩的歌直到10年左右在我们那里爆火,1,0
2093597838,灬小咕哒,我十七岁了，弟弟们[阴险],1,6
2093468991,松ken大法好,06年到07年mv的制作简直是质的飞跃哈哈,1,0
2089662446,轻尘-,阿婆克烈,1,0
2089069160,奶爸摄影,听到蔡依林的特务j，就想啊啊二声。[微笑][微笑],1,0
2088999411,鬼畜谜一样的感觉,我觉得曾毅的rap巨好听[喜极而泣][喜极而泣][喜极而泣],1,1
2088911773,哒哒哒哒哒嘟,为什么你这个up主还不火！！！,1,0
2088689272,弱水三千只惹尘埃,那个时候各位明星的辨识度都好高,1,0
2088595817,油炸丨泡鲁达,那年，初一，还在用复读机的时代买了磁带。[吃瓜],1,0
2087654769,Mukuro-l,蔡依林的美妙音乐[大笑],1,0
2086310405,m78奥特侠,可惜了我的童年是鸡你太美,1,1
2084633941,八岐大蛇与肥皂君,从2006年来,1,0
2084246367,椒麻鸡超好吃噢,啊啊啊啊啊啊！！！！！,1,0
2083905594,朵猫猫的vlog,刚看了首页推荐的2006的过来，我原来23了,1,0
2083285053,82000814366_bili,怀念以前，不是现在的不好，只是没有以前的歌能听进心里，现在的网络歌曲，流行太快，几天就能忘记，没有记忆点。,1,0
2082699478,吃饱了撑的叭,可惜了张敬轩，容祖儿，谢安琪,1,0
2079273274,天啊巛,原来我都已经这么老了啊,1,0
2077261040,我的钱包请你胖起来,还好我是90后，看到娱乐圈的美人明星百花齐放，看到歌曲大咖分分沉陷，看到音乐梦想真的实现。看到大家与自己喜欢的偶像一起努力。还好我是90后，虽然错过80代的疯狂，但也经历最美好的时光。,1,0
2076502142,喵了个咪的果冻,2007属于周杰伦！,1,0
2075979601,い妖孽じ,我只想说:鸡你太美[偷笑],1,0
2064629200,1219丶嵩泷良,爱在记忆中找你,1,0
2064204557,佩奇白菜馅,只能说我瘦了…也许是你胖了。[偷笑][偷笑],1,1
2061451376,许嵩的绯闻男友,前方高能预警,1,0
2060853778,英俊潇洒的铁柱哥,我代替我云南的姐妹发个弹幕,1,0
2057126811,带梦出发,个人感觉原来的歌曲有种写实感，就像发生过此类的事然后唱出来。（PS指的是伤感的）[doge],1,0
2053954298,大首长,必须三连！！！,1,0
2052357413,Cheryl-Blossom,蔡的日不落翻唱别人的，不入神曲之列,1,1
2049864697,AXAX1992,太喜欢这个系列，06 07年真的值得我怀念，想起她最喜欢的这些歌，和暗恋她时的小心思，听着听着就泪目了，希望我们都过的比从前好，感谢up❤️❤️,1,0
2047440312,戏菌与荼酱,看了你的几期视频，突然就关注了你，激动不？感动不？那么。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。我就白嫖了[大笑][大笑],1,0
2047007447,少年行try,果然我是个念旧的人呐(〜￣△￣)〜,1,0
2046624425,只当主唱的摇滚羊,哎，现在基本都是口水歌火，火的快凉的也快,1,0
2046066900,我丢你老M,药药切克闹,1,0
2046056899,玫瑰与黎明,期待更多的合集，三连支持一下[2233娘_大笑],1,0
2045904852,透明小马甲,很快就到2019年了，提前预定鸡你太美！！,1,0
2045900070,超超憋吵吵,为什么现在没有这样了,1,0
2045896554,RayRay0906,07年的歌曲，那个时候喜欢的她，仿佛一下被拉回到那个时间，眼前都是同学起哄，她害羞笑的样子。,1,0
2045890988,PLANET丶L,刺激哦[微笑][喜欢],1,0
2045872214,Hermione_JG,hhh沙发沙发,1,0
2045870804,青慕遮丶,滴，学生卡[doge],1,0
2045868422,豆瓣酱家的绿色团子,来了,1,0
137177794192,小瑞子_GARY,周传雄呢？,1,0
119981390352,面饼厂庄阿姨,很高兴在那个学生时代都有这些各路神仙打架好听的歌曲陪伴一整个青春。现在再看看那些流量明星小鲜肉唱的什么辣鸡歌……啐！,1,0
117403448688,嘉然今天吃开封菜,弹幕让我站了27分21秒[大哭],1,0
112263542784,马蹄带铁可消永夜,个别没印象。实际上平时都听老歌，习惯说老歌，但实际已是老老歌了吧。但看到这个视频还是太有感觉了，那个时代碎片化的记忆与情绪，跟深夜里的第一声春雷一样，直击你的灵魂。,1,0
107799553072,甜渣硫酸銅,相比06年，内地的多了不少,1,1
107768488544,每次打开都是null,"闽南人，07年满大街小巷都是「浪子也有回头时」
导致这些歌都没有听过几首[笑哭]",1,1
103411685552,阿王分身乏术,在？为什么把我歌单出了一期视频[doge][doge],1,0
101529482816,悔いのないにじげん,9:05舌吻[哦呼][哦呼][哦呼],1,0
101529113584,悔いのないにじげん,6:51好涩情啊[哦呼][哦呼][哦呼],1,0
100339851808,唯爱紫霞呀,"大家好，我花了点时间把up主这个系列的绝大部分歌曲都给收藏到了一个歌单，方便大家可以集中的收听，由于一些版权原因所以有些不是原唱，抱歉。还有部分搜不到。喜欢的可以收藏哦
分享lizhengde创建的歌单「特别经典的老歌」: https://y.music.163.com/m/playlist?id=7263790177&userid=416254517&creatorId=416254517 (来自@网易云音乐)",1,0
2219383248,月下的琴,啊啊啊啊啊～为什么菜虚鲲不在当年出道，不然的话直接被炸死，就不用听到他的歌了,2,1
2111038898,秋霜小怪啊,现在的歌曲不咋地了，现在都是流量时代咯，看看这种时代能持续多久，,2,0
2046163655,半条老咸鱼,还是06年经典多,2,0
2053206575,草原歌手,中国话  这歌被B站的人乱改鬼畜音乐不尊重人原歌,2,0
4371532362,Cherrymoca,居然全部听完了[热词系列_吹爆],1,0
3481662451,骐骐与安安,哈哈哈,1,0
2387524749,升云入海小银龙,当年老人与海真的能跟周董夜的第七章叫板,1,0
2053255556,守得云开见月鸣,本来想说倒序播放节目效果会不会好一点，然后发现最后一首是月亮之上，那没事了[doge][doge][doge],1,0
2052213779,昵称含有流氓字符,想想那时候歌词多有味道   好多歌以前只会唱却不懂 现在懂了,1,0
115423291440,金水你大爷,明明是百花齐放的年代怎么泥巴粉丝说是一家独大？,1,0
99631726176,aSerialKiller,15年了啊,0,0
99249026352,承以陈,后勤部快把老子的J-20给UP主来一架~,0,0
98817568656,陈雪歌,"华语乐坛
盛极必衰",0,0
98592582240,开心快乐一每一天,.....................................,0,0
97439228752,聽I这一季雨落,[嗑瓜子][doge][吃瓜],0,0
97418394544,不要吻我,以前的华语乐坛真的每年都是神曲,0,0
97158368976,曾魚漁鱻,李慧珍  有一首  天蓝  还可以,0,0
96964207552,之谦乀,不是我说，这里面的歌最容易断气的是《酷爱》,0,0
96276156352,删不掉的abc,最后一首歌，太猛了[脱单doge][脱单doge],0,0
96173684448,乌伽露露,上来就俩王四个二四个A这牌怎么打,0,0
95640541472,老干妈炒所有,唱该死的温柔的是北电的学生，07年这些歌大部分都听过，真就好听，而且印象深刻,0,0
95577714528,Svv-Wei,40人正在看[doge],0,0
95312997632,大熊猫bilibili,07[tv_大哭],0,0
95151571824,joalist,Walkman w550c[doge]当年谁用过？,0,0
95034049216,金蕊泛流霞90,我一个02年出生的，这个视频里百分之七十的歌都能跟着唱，倒是最近的流行歌都不怎么熟悉[笑哭],0,1
94510311952,账号已注销,@拿拿の妈妈,0,0
93646593760,阿波罗的月桂树z,2007年的排名，2007的评论！,0,0
93406490128,对你弹琴的牛,我觉得2007不比2004差！,0,0
5823863598,泽川_,现在听到当时很感动的歌还是会起一身鸡皮疙瘩，就那种震惊的感觉,0,0
5814680463,雨打芭蕉听春雨,现在一个月能出一首神曲就是好的了，不是抖音那种口水歌“神曲”,0,0
5806664721,穆木苏二,你一定要幸福呢,0,0
5800546287,赵富贵喜欢吃葱油饼,诸神之战（2003-2010）,0,0
5795126220,小鸟游游游啊游,自由飞翔哈哈哈哈哈哈哈，强势压轴,0,0
5789323008,Dr708834,一手牌全是大王，连小王都没有[惊讶],0,0
5746676188,Sky丶忆星光,2007年也是神仙打架的一年啊[doge],0,0
5736804067,饭忑吸,标题:杰伦还搞批发的那些年[doge][doge][doge],0,0
5730713778,w康康哥哥,2007和他第一次相识，偷偷用他MP4把耳机从袖子里伸到耳朵里听歌，真正的爷青回,0,0
5712497301,传奇荣耀版,每一首歌都得全体起立，唯独最后一首全体跳舞,0,0
5699889602,等待Mylool,07年真的是太多神曲了 都是刻在记忆里的 那年上高一 常常跑网吧去听千千静听[doge] 玩着问道就是一个通宵[笑哭] 好怀念呀[大哭] 真特么的现在这日子没法过了[哈欠],0,0
5697002292,風過溪愁,这几年出了什么歌星了没[藏狐],0,0
5692770031,ingwin,歌太炸了。。。不行了，不行了。我得抽根烟，缓缓,0,0
5679724580,大岛礁,现在下载歌曲很难了，免费时代结束了，有下载的要珍惜,0,0
5676722187,22娘是我女票,那时候我才3岁，现在17啦,0,1
5674605589,蓝胖子的龙猫,等一分钟。,0,0
5668769164,敏仔_请留步,我只想回到那时代,0,0
5667701875,紫色海中的奶味蓝,凤凰传奇YYDS,0,0
5657944607,你可以不用给我答案-,"那时候，我刚大一，遇到了个妹子，一起走过8年
到现在，我宁愿一直单着也不想再找，房车都有，定期存款…坐等来生有缘再遇[笑]",0,0
5652114240,日复一日的夏日,都是满满的回忆啊,0,0
5652083944,骷髅金刚,都是回忆,0,0
5650599942,在银杏树下吃西瓜,周董：3/0/6     MVP,0,0
5639375695,愛書小瑛瑛,說周董都是主打的...周董沒出道前的歌 全被退件...最後吳宗憲幫他出了一張專輯 才爆紅...他的歌太特別. 沒紅前 沒歌手敢用啊[微笑],0,0
5631883787,bili_95659307,此刻22位大兄弟正在观看[doge][doge],0,0
5628772375,嗜血流萤,"唔，我刚听到38有点问题诶
看一下评论，果然厉害",0,0
5628477628,冰山王雷,李云迪时代前来打卡,0,0
5628127524,雷欧给卜公子看茶,一边看盗墓笔记一边听歌的时光终究不会回来了,0,0
5574232188,不吵x不闹,梁静茹好温柔的声音,0,0
5573281283,郁逸云,07年里面有一半的歌感觉传唱度真的不高，我感觉06年华语乐坛比07年还要强势传唱程度基本等于巅峰，我们真的老了么？,0,1
5562508488,某天要去环游世界的我,全都好喜欢,0,0
5557357766,汤哥哥的AKAk,80-90唯一幸福的就是经历了诸神巅峰时代，我们也伴随偶像一起变老[大哭],0,0
5541889650,愤怒的番薯s,看个视频做了几十个深蹲，离谱[藏狐],0,0
5533071421,长笛zhangly,张韶涵那时候好瘦呢,0,0
5496716393,费渡来穿秋裤,07年我上学前班，下课之后沿着街道一路走到我妈上班的地方，整条街都在放着这些歌，现在听真是熟悉又陌生,0,0
5496057392,秋风渐寒-,现在有几首歌可以唱出那种深情啊,0,0
5487270256,且听我给你编,飞儿乐队把飞儿踢了，就很好玩[doge],0,0
5486989031,喵喵叫的缪缪,刚点开这个视频，都还没开全屏看清内容，扑通就跪下了，很快啊[傲娇],0,0
5470336614,人均妄想症,七友-舔狗之歌,0,0
5393280246,不爱说话的-白,07年的比04还夸张感觉  全都听过 我是不是老了[无语][无语][无语][无语],0,0
5392312936,饭忑吸,那时候tank为什么突然就没消息了,0,1
5372406986,E的三班李倩,二哥排面,0,0
5274424369,沐I芽,当年省钱买MP3/4下载来听，现在手机得下几个APP还得付费[微笑],0,0
5233405354,蒙太奇辐射,07年 太炸了……,0,0
5217404614,红衣湘妃,(=^▽^=),0,0
5174692760,一排瓶子,现在还在听好多歌,0,0
5152693577,旭日侦探社,青花瓷的排名也忒靠后了,0,0
5144490683,桐生一马草,那年夏天宁静的海我是09年听到的，在黄山开往北京的火车上，跟同学刚刚结束写生实习，那会还是绿皮车，几个人边聊天边听着广播放歌，突然这首歌出来，我们都安静地听着歌看着窗外的夕阳，转业已经10多年过去了,0,0
5125314445,凌晨录,应该是05年开始,0,0
5114799736,破站小动摇,第1882,0,0
5107229260,bili_63649278570,画风突变,0,0
5104346883,丶阿里文,来个大佬给个以前的歌曲列表  我一首一首去找[喜极而泣],0,1
5101911692,望风的石头,看到日不落忍不住吐槽一句，初中三年，每天上午下午两次课间跑步的时候，学校广播里放的都是这首歌，可把爷听吐了,0,0
5090780650,百百奇kin,wc,0,0
5088606836,笑着笑着就笑死了,以前的我喜欢听音乐电台，因为你永远不知道下一首会是什么歌，但必定是你听过的，能突然间把那个时代的回忆填满你的脑海，无论是跟同学哥们的开心，还是青春懵懂的酸甜，那种伴着专属音乐在青春的回忆里傲游的感觉让人着迷，现在很少听电台了，因为推送给我太多听不懂的无感情2倍速3倍速听力阅读，还tm夹杂几个英文单词，靠，什么玩意[辣眼睛],0,0
5078186987,板栗study,勇气姐真是情歌天后哈哈哈,0,0
5065386037,羽蛇神葵扎尔科亚特尔,觉得三笠像孙燕姿一定是我有问题  [笑哭],0,0
5033017004,糖醋の白菜,86年的我。跪着，哭着，跟着唱着，看完,0,0
5016218717,伏西米的狐狸尾巴,现在的华语乐坛真是越来越没感觉了,0,0
4969962747,壮壮乐乐爸爸,2007年没崇拜。。。服了,0,0
4965772505,泪花香,当年打牌都这么玩？从头炸到尾？还玩个蛋！现在？连个顺子都出不来…[热词系列_知识增加],0,0
4926265615,啸容灿烂,一键三连了[热词系列_三连],0,0
4900529147,口古口古鸡,[doge]诸神争霸时代,0,0
4834409193,小红拖拉机喷气又喷烟,越往后水准越下来 04-07年都一样,0,0
4832912953,七夜谎言-,想当初小学那时候差不多0几年时候，就是拿着我哥的诺基亚就在听这些歌，不知道多久没听了,0,0
4832868437,少年的碎碎念,好听是一方面，重要的是每个人特色鲜明,0,0
4826684844,舞咚咚,原来的歌是真的好听,0,0
4821907613,悲催的牛逼主角,想要获得灵感，需要善良,0,0
4816502273,迟一点没关系,有五月天我就放心了[滑稽],0,0
4814699027,我在等一人归,正好大一，好多都是听过的，谢谢up主,0,0
4812829417,戎装-囚徒,周董杀疯了,0,0
4810402362,安兹乌尔恭万岁,不由得感叹，我初中那几年诸神混战，现在什么东西，全是口水歌,0,0
4798225082,季汉大宝备,Up抖音有人盗你视频,0,0
4792377914,改名字好难都是已存在,我的币……,0,0
4792234092,小鮶子,[打call],0,0
4763054060,绿了枝头,好多歌都不熟悉,0,0
4755676503,别点开贫道主页,有些事情真的很邪门，你不得不信，因为我相信刷到这个视频的你左脚正放在右脚上。[doge],0,0
4746193805,青丝暮雪亦倾城,07年没有爱乐团的放开就很离谱,0,0
4735020492,孙老呆,那一年 桂纶镁是我女神,0,0
4721592769,打cass吗,基本上每一首都是能哼着唱出来啊[笑哭]不知道是以前的歌好听还是现在不怎么去听新歌了[笑哭],0,0
4717039912,爱吃团子的汐,没一首miss......,0,0
4684367747,账号已注销,以前大家讨论偶像都期待他们的作品，现在讨论偶像嗯在比谁娘炮,0,0
4673430552,考研无名者,王力宏nb！,0,0
4667557215,皮肤干燥咋办,作为一个03的听的是周杰伦 林俊杰等 从来不听蔡徐坤那些的。我真心觉得以前的歌比现在的要好听很多。至少当时的歌手都会自己作曲创新而不是去模仿他人。,0,0
4634698930,kkkkk_ris,才发现逆光正好是我生日那天发行,0,0
4632311813,YO悠星,开局就王炸，up你会不会打牌？啊，牌全是王炸啊，up你这个挂b！[doge],0,0
4626023901,账号已注销,日不落 是翻唱。,0,0
4621245107,大风糊一脸∞,神奇 17年前得歌我还能知道唱 还知道是谁唱得！不腻！ 熟悉感没得说！而现在得歌 啧啧 一个星期就腻了 ！谁唱的也不晓得，没击中灵魂得感觉歌手唱着没感情 听者跟感觉不到感情就时听歌旋律！ 从2008年后就一年不如一年了！ [疑惑],0,0
4605246091,輕䳆,怀念,0,0
4601812612,不跟你玩cc,[辣眼睛],0,0
4601115565,啦啦啦啦呀e,后面的才是重头戏,0,0
4584328817,TTudoux,小时候天天听 长大了也听不腻,0,0
4578049062,蹭蹭B站白嫖三年,不是老歌好听，而是现在的歌不走心，浮躁不打磨，老歌老酒,0,0
4515979204,bie比例比我,真的有飞翔感觉,0,0
4499099086,ゝFz_,宝藏up！！！,0,0
4498775396,南街夜雨,杰伦每一年都在屠榜,0,0
4473094508,lxfer618,运动员入场,0,0
4407387536,元气布丁喵喵酱,其实我觉得从这一年开始就不好听了,0,0
4404849178,1162141,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我蛇团,0,0
4404839071,1162141,蛇团！,0,0
4394832988,三更夏末,这种视频大家尽量少看，不是站着就是跪着。。。太折腾人了[doge],0,0
4390625387,月百万,谁告诉我，王心凌咋凉的？,0,0
4390421277,O2CHR1STM4S,能不能创个歌单啊球球了,0,0
4375564220,糖果和妮妮,我都不知道是怎么刷到up主的，已经不知不觉听了快三个小时了，满满的青春回忆，最好的音乐时代正直青春期真是件幸福的事,0,0
4369354553,轩舞炫月刃,八百里外把头打呀！,0,0
4355910267,年少无知的老年人,鸡你太美，哒哒哒，哒哒哒，鸡你太美,0,0
4327973993,芋头味方糕,好家伙，全是王炸,0,0
4305300894,比较会不会,出个2020年的吧，我看看我听过没有。现在听应该还来得及，别落伍了，被嫌弃,0,0
4295186173,追剧,金莎越看越漂亮,0,1
4284098730,米哈游我是你爸爸,"老人与海，等一分钟这些歌我听着都能脑补一个故事出来，然后感动自己
现在的歌都是些什么玩意儿？还脑补，，我特么脑仁疼",0,0
4279920384,你说我该怎么办-,牛,0,0
4270371884,下雨天从来不打伞,鸡你太美~,0,0
4270324183,下雨天从来不打伞,梦回十七岁,0,0
4267591852,洛天依依依依依依依,许嵩的不应该是素颜和有何不可吗？,0,0
4244193356,李团长的张大彪,彩云之南简直恶魔，初中闹钟铃声,0,0
4238425023,季汉大宝备,全体起立,0,0
4184697385,Kitty东东,没有红玫瑰？,0,0
4136215105,围骋,[热词系列_爷青回],0,0
4136204760,围骋,爷青回,0,0
4134378926,昏昏沉沉呆头鹅,杨丞琳声音好听啊,0,0
4109881335,小白爱切菜,你那么爱她也是07年的，这么火没有这首歌不应该啊,0,0
4094436477,loveQC2000,突然觉得，金莎好听的歌不少哇,0,0
4093283822,GETZ的游戏频道,现在的华语乐坛是群魔乱舞[笑哭],0,0
4071933107,高桥谅解了,王力宏的编曲好超前,0,0
4063547745,帅帅的吐,前面20首有4首杰伦作曲啊,0,1
4062998219,迟小葵,这一年其实好几首都没红，可以其他替代,0,0
4048494517,on1y南城,宇桐非？,0,0
4004656088,我叫刘ber,看到该死的温柔，有人在弹幕里发这是马天宇唯一代表作，其实并不是的，青衣，月光晴朗，烟火的光芒都很好听,0,0
4004579264,inpitoto,一路从90年代听过来，从07年开始感受到了华语乐坛的衰落，之前的几年几乎没有没听过多的，而且基本大多数要么是在歌单里循环了很久的歌，要么至今都是KTV的大热金曲。从07年开始，没听过的歌快10首了吧，而且就有些算是听过的，也没有那么喜欢,0,0
3971324771,御坂10579,这些真的是神仙打架系列,0,0
3971234128,NANA_R42LX,07年真的绝阿…,0,0
3969499335,无你猜k,天啊，说来惭愧，我以前以为的流行歌居然是神仙打架[doge],0,0
3967307427,切姬夜架Q,现在天天鸡你太美[doge][doge],0,0
3961179993,拓海你开车真的很棒,哇偶，怀念小时候放学打开电视看channel V的时光,0,1
3958798944,扶着犁往前看AUGUST,我很幸运少年生活在04.05.06.07的年代，那个时候总体而言是湾粉，内地也有很多大神，不过总体风格而言偏向台湾,0,0
3930878586,咔布佧咘,[热词系列_好家伙][热词系列_爷青回][热词系列_芜湖起飞][热词系列_泪目][热词系列_吹爆],0,0
3920881468,GY的名字,好像从此以后基本就没有什么脍炙人口的歌曲井喷式出现了诶,0,0
3847009857,健康康康康康,杀手阿啊啊啊啊,0,0
3786458416,荷桥漫雨,网络才子的时代来临了,0,0
3781388142,外面有别的狗啦,我去，一开始我还在想为什么杀手MV还能留下心理阴影，一了个头，再抬头差点没给吓死[无语],0,0
3726705571,热爱爱丶,以前都是诸神打架啊。不是贬低现在的歌手，而是现在歌的传唱度真的不太行，小鲜肉的歌我都不知道为啥没听过都能在榜一,0,2
3725249643,封号斗罗33大神,至今对周杰伦不感冒，除了后来的那几首,0,0
3684072549,Bili_482426852,没有山野的歌？,0,0
3682712073,恋灬残枫,有没有QQ音乐歌单。,0,0
3611009579,醉紙鳶,这也是榜上的吗,0,0
3610741355,裕仁投胎拍GV,很奇怪，10年写完摩羯座以后不仅仅是周杰伦下滑了，感觉整个音乐圈的辉煌都在渐渐褪去，到了15年以后直接是菜鸡互啄了。,0,1
3591847345,夕微微,QQ音乐歌单指路：https://c.y.qq.com/base/fcgi-bin/u?__=vmWKoYa,0,0
3572526268,心凌with-u,王心凌好甜啊  别的女人没这感觉,0,1
3570751419,咕咕廿载,我也不知道有疯到什么程度，反正年年有周董就完事了,0,1
3556282101,账号已注销,我才发现我听过这么多歌，多半是被我姐强迫听得[喜极而泣],0,0
3554738238,trystyle,F.I.R的好听！,0,0
3553798302,悔いのないにじげん,想看吴尊女装，单下巴emmm,0,0
3545057053,momo蔡大桃,2007年真的王炸,0,0
3514020107,曹西平来了,那是什么样宝藏时代啊,0,0
3503097276,来不及记起,当年这些歌神都过了奋斗的年纪了，我们那些年的偶像，也许现在已经实现自己梦想，就是纯纯的喜欢创作，唱歌，为自己唱歌。,0,0
3492545766,侉得晨,没有凤凰传奇就过分·,0,1
3482284378,江北摆井图,给彩云之南排面,0,0
3477155348,真武蕩魔天尊,讚！！！！！！！！！！！！！！！,0,0
3469488680,哟我的牙齿,感慨  好多歌还在我的歌单,0,0
3464864385,好事成双女士,湾湾第一帅,0,0
3461702423,可不敢乱评论,这种上来就放歌不多bb的我反手一键三连,0,0
3442666596,还是你骚啊,天天跑B站听歌,0,0
3441013091,妖魔鬼怪快点离开,确实06年炸一点,0,0
3438118287,提笔述伤感,《日不落》08年同一首歌现场版我在现场,0,0
3436909077,煌籁OVO,神仙打架,0,0
3433543249,要迩命三千,不是哥变好听了，是你有故事了,0,0
3431647726,顶碗的李奕Q,逆光、我不会唱歌、谢谢你的温柔、等一分钟,0,0
3420717592,家住在穷困潦岛,这一年我才出生[妙啊][妙啊],0,1
3419105751,稳重的剑哥,陈瑞那个白狐吓到我了😂歌是真的好听，就是这个打扮有点拉胯,0,0
3366138313,五块钱一次,我很荣幸见证了他们的辉煌！[笑],0,0
3347928104,魔法少女阿其酱,我的天老人与海！我现在都在听,0,0
3346287740,晗风鹜,那个时候的产量很高，一年的神曲好多，现在一年就几首，能够像这种一直传唱的,0,0
3344946866,夜雨风阑-,能不能qq音乐整个歌单啊,0,0
3337152614,楪-戀-椛,凤凰传奇NB！[打call]从小听到大,0,0
3298529951,逍遥醉仙玺,高中压力大的时候，我都是听00到10的歌舒缓压力，真的超级好听。,0,0
3291561415,rebel_scum,这什么榜单？我怀念的没前5？,0,0
3288762272,一只有理想的马铃薯,让我猜猜，你肯定知道其中某首歌就是不知道名字。听到了乐够呛，然后赶紧打开某某音乐。该收藏的收藏，该下载的下载。然后回来继续等着[doge],0,0
3241350994,大风不见大浪,只能说我瘦了，也许是你胖了[喜极而泣],0,0
3240669942,胜利主义者,哭了,0,0
3203380018,火线奇缘,没有SHE ?,0,0
3198896398,도넛의꿈,谢谢你的温柔,0,0
3179196914,切姬夜架Q,不能说的秘密电影没太看懂,0,0
3154749680,物理完杀的界凌统,陈楚生啊，最后一次听到他的消息是给英雄杀唱主题曲，好像蒸发了一样,0,0
3126144211,有内味剪辑,nice,0,0
3113730049,J凡fanfandanfan,我没有一首没听过。。甚至全部会唱。。小时候不学习石锤，，，，,0,0
3110661901,懒羊羊牛津大学教授,基本都是港台歌手，内地没几个能打的[笑哭],0,0
3088084475,橙色八月0_0,建回忆歌单，从04开始找到这里有30首了[吃瓜],0,0
3070567910,无产阶级钓友,有一说一啊，明显比2000年初差了一点。,0,0
3070282170,Nemo_Min,我太爱我的青春了,0,0
3060525049,零点分享,大家好，我是初一的同学，刚开始用好记星挺歌[滑稽][滑稽],0,0
3028566073,F-Hawk余洛晟,一年多了，我大乱斗拿到劫的时候直接打开酷狗单曲循环《杀手》[笑哭]，贼鸡儿有感觉，这首歌听了好几年了没腻,0,0
3028378487,进击的追番手,那些年没觉得，现在回头一看港台歌手居然那么多，我们的青春厉害了，可以听那么多好歌,0,0
3020764996,nightandlike,许嵩许嵩许嵩……啊啊啊啊啊啊啊,0,0
3010594817,あかし维,男人ktv不是侧田的吗,0,0
2994741473,风堂味的,当年家里任何一张流行音乐的CD💿真的全是宝藏,0,0
2992378326,猜马猜到天光,@黄龄,0,0
2956182374,等见青,我怀着能找到我不配的希望听完了,0,0
2939751120,不才才不是,想不到最后来个脱手炸,0,0
2929812350,bili_275157372,07年没有北京北京？,0,0
2924409029,bili_45865250668,爱我，非你莫属。,0,0
2921087911,打野程咬金,03年听到07年，感觉07最强,0,0
2919782351,ChinaChenZheng,什么时候出李宗盛专题！！！！年少不知李宗盛，再听以是不或年！！！！！！要听李宗盛的顶我上去！！！[抠鼻][抠鼻][抠鼻][抠鼻][滑稽][滑稽][滑稽],0,0
2918643793,匆匆而过的旅人_,这种up主不给三连那还给谁？,0,0
2916951909,hay080430,朱晨艳 我好想你,0,0
2916949846,hay080430,朱晨艳 我好爱你啊,0,0
2916840024,真空小太白,@黄龄,0,0
2916236770,奔跑de懒懒,当年还在五年级，现在一转眼发现什么童年青春都没了，听老歌真是怀念又感慨,0,0
2916130451,mindgreat,非你莫属！！！,0,0
2916048017,我爱张旭莹小仙女,那年我有了第一个mp3所以我听的歌多了起来,0,0
2914792776,冬天太阳高高挂,up主求你了，你列个歌单吧，每年的榜单那么多，我要哭了,0,0
2914788709,冬天太阳高高挂,"我有专门的破解关键可以跨平台收藏歌，要的加我qq 1032936805
这年头找歌也累啊",0,0
2914256330,莲花洞小妖精,这个第一吹爆。毕竟当时靠这首歌追到了初恋[滑稽],0,0
2913994429,今晚捡硬币,闰土来啦！！！！！！！！,0,0
2913395095,热爱数分的侦探,upnb 币给了,0,0
2911018031,本就出色2022,年年都疯狂[妙啊],0,0
2910424779,夏师傅别刮了,听到黑糖秀真的泪目,0,0
2909951732,前杰,这几年是后弦最火的时候，竟然没有一首歌，呵呵了……,0,0
2909394951,85707581525_bili,一路听过来才知道内地的音乐人有多跟不上，以前华语乐坛几乎被港台音乐人包场了，内地音乐人。。。,0,1
2909144938,好好生活_皆如所愿呀,全程跟唱,0,0
2908800509,你是我的小光明呀1012,06年过来,0,0
2906451311,懒懒懒懒懒懒c,完蛋我走不出去了[微笑],0,0
2903008476,小董胖子,我就想知道香水有毒是哪一年的[滑稽],0,2
2888736412,惊鸿一兔,残桥断雪[妙啊][doge],0,0
2742705714,血小板敲可爱,谢谢up主.有歌单了,0,0
2742634152,芽亚的大前辈,玛德听来听去还是这些哥,0,0
