rpid,name,content,like,rcount,sentiment_score,analysis_result,myown_analysis
1721012782,孙挺晚,回复 @lhr离酒 :我也是小学听的这些歌 小时候跟姥爷一起住 当时我妈给我买了mp3 印象特别深有一天晚上被我姥爷打了 我就把自己关在房间里 听着大城小爱 留着眼泪写作业 太惨了哈哈哈哈,22.0,0.0,0.9978450008906694,positive
1721258903,断幺就好了,95的全听过,67.0,0.0,0.839608650283817,positive
1721441105,都是我的purelove,95时代的神曲，全听过,36.0,0.0,0.952248998074052,positive
1721526381,天亮后の晚安,还行99年的我也都听过,37.0,0.0,0.7515272365899016,positive
1721699791,黏黏小萸,回复 @秋夜风雪 :我也是九五的，不知道为什么一直记得05年，觉得05年比其他年份都长似的。。。现在大概记得大街小巷放的不怕不怕香水有毒,129.0,0.0,0.7659177284702885,positive
1722242096,萌天放,只听过六七首,1.0,0.0,0.3389032425004025,netural
1723154780,霸气芝士美眉,多谢 在找课代表,1.0,0.0,0.8124521429178223,positive
1723257687,上上谦儿1,回复 @霸气芝士美眉 :[抠鼻][抠鼻][抠鼻],0.0,0.0,0.0450276215130323,negative
1723426545,每日一浆,00后全中,40.0,0.0,0.7299375112354831,positive
1723617751,好水的菜鸟,我也基本都听过,0.0,0.0,0.614151265408065,netural
1724670575,我只是个扎心魔仙,95全听过,12.0,0.0,0.839608650283817,positive
1725447013,梦浮世i,回复 @Wifi16a :00的都听过，不得不爱的手机铃声一直用到高中,4.0,0.0,0.8205673413889732,positive
1725459776,记得要早起,00后表示真的全都听过,22.0,0.0,0.6356013234709768,netural
1725551114,二踢脚的jio,竟然都会,0.0,0.0,0.25372075552460716,negative
1725679375,亡美必墨,我全听过,2.0,0.0,0.5924378002858397,netural
1725881066,扇商偌,也是00听的歌啊，真的好棒,13.0,0.0,0.9760438990242157,positive
1726085899,穷鬼ZERO,91的老阿叔悄悄飘过,4.0,0.0,0.9685590378420743,positive
1726160345,晨曦灬蟆,99全听过的飘过，，，妈耶,1.0,0.0,0.5204324748470719,netural
1726163848,无敌阿人,01除了丝路和爸爸妈妈别的都听过,3.0,0.0,0.9975350365080905,positive
1726268299,账号已注销,都挺过,0.0,0.0,0.7567892939562423,positive
1726283504,万刃剑神,99全听过。。。。我真的是99的？,0.0,0.0,0.39005793700332814,netural
1726283819,万刃剑神,甚至基本都会唱,0.0,0.0,0.886732487976769,positive
1726424703,我为姿狂,我女神孙燕姿莫得排面？,5.0,0.0,0.4823848964858295,netural
1726505259,93年的病态人,93的步入老年,3.0,0.0,0.9807928674356498,positive
1726596060,珉珉世最可,00的基本都听过[微笑],3.0,0.0,0.8602849416311483,positive
1726724504,路子玉,98年的也全部听过，经典就是经典,4.0,0.0,0.5141941440880695,netural
1727016597,正好还有六个币,02表示现在还喜欢听,3.0,0.0,0.5240341358609661,netural
1727165503,万俟荔,好多歌都听过但是不知道名字。,0.0,0.0,0.7018006353497531,positive
1727579661,鱼芗,99年全听过[微笑][微笑],1.0,0.0,0.8983636415916343,positive
1728158046,天池扁舟,回复 @Wifi16a :我97都觉得自己很老了别说你92了[滑稽],1.0,0.0,0.399146778827831,netural
1728260823,墨染兜兜啦,"00后表示，很经典很好听[喜欢][喜欢][喜欢]
现在也是耐听的",3.0,0.0,0.9724224268049015,positive
1728278784,三千繁华不曾落去,99年的我也全部听过,2.0,0.0,0.5422879760581654,netural
1728353693,看爸爸的蜜汁微笑,回复 @QiaoYoungF :虽然我不是92的，但是你说92的老我很不开心！,4.0,0.0,0.5084337739467907,netural
1728490885,heart-trob,98我也都听过,1.0,0.0,0.11525759108027489,negative
1728540219,挪威的森林4,回复 @Wifi16a:95全听过,1.0,0.0,0.18136388079939336,negative
1729263261,Gin诗礼,同92年，全是耳熟的歌，现在虽然已经结婚了，但是听到不得不爱还是记得读书的时候和喜欢的女生煲电话，经常听她唱着歌，好强烈的画面感,1.0,0.0,0.9992717329484838,positive
1729410480,咕咕的云,回复 @羡一小可爱 :+1,0.0,0.0,0.8408141554060811,positive
1729645087,兴木辛_xing,03..表示基本都会,0.0,0.0,0.5527935526587134,netural
1729755098,请问余生可否能一起,有歌哥的六月的雨，酷👍,0.0,0.0,0.6205129775116152,netural
1729931996,岳xy,97的都听过…,4.0,0.0,0.5302652853333999,netural
1730381548,可爱到爆机长,全听过,0.0,0.0,0.5924378002858397,netural
1716589468,脸红开始_眼红结束,看到郭美美，我又有说一遍！这个唱歌的郭美美不是那个红十字会的郭美美！这是二个人！！！,8746.0,258.0,0.9999967452639165,positive
1718327645,尊贵的老纯路人,郭美美是真的惨，好不容易一首不怕不怕都知道的，被那个红十字会搞得鸡毛鸭血,1632.0,0.0,0.1282614501850089,negative
1718677041,再不ran,有些人是故意的，知道是2个人还装糊涂,760.0,0.0,0.013544868060551107,negative
1718844887,69岁-是同志,郭现在还在出单曲蛮欣慰的，她之前上过达人秀还是什么节目来着，也说过和红十字的不是一个人，说着她自己都哭了这事对她打击蛮大，还好现在应该又出来了，很喜欢她，听她的歌心情都会愉悦的，绒绒的微风把烦恼都吹进冰箱2333,855.0,0.0,0.9997942001800343,positive
1719061721,尔岚_,说实话，我到郭美美被判刑的时候，才知道两者不是一个人[无语][无语][无语],374.0,0.0,0.6481618653451634,netural
1720013827,南宫惜羽,我是第一次知道不是一个人[尴尬]我有罪，一直误解了她，我这就去听不怕不怕！,274.0,0.0,0.2213258316536223,negative
1720055072,幻天忆,原来是这样，谢谢科普,73.0,0.0,0.9811037223333585,positive
1720151192,人体骨盆,红十字会是什么？为什么那么抵触？[微笑]不太明白,28.0,0.0,0.6354482949167114,netural
1720162990,咸鱼酱の,回复 @永远升不了级 :一个以虚假身份炫富的女人,88.0,0.0,0.09750198067433191,negative
1720313623,脸红开始_眼红结束,回复 @汤姆山大 :哎、皂滑弄人,8.0,0.0,0.6038435300471785,netural
1720321886,脸红开始_眼红结束,回复 @纪梵希的猫 :这些人的素质  还有在提升！,3.0,0.0,0.989050010319242,positive
1720484492,橙子yohoya,26开始只需编辑短信XXX到XXX即可获得流行潮流彩铃～，,4075.0,57.0,0.9206621190766885,positive
1715993079,把嘴闭好,看到she的不想长大，真的感概万千,2639.0,37.0,0.9268284052833413,positive
1726035788,士多啤梨ii,这个视频说明，只要作品够好，不管对手多强大都不会被埋没,2680.0,22.0,0.9934455561222767,positive
1963677482,虚空冥骨,这是真话！！是金子总会发光！！当初就是那几个神曲被记得，可是十多年过去了依然被记得而且都算是经典。这算是悲哀吗？以前任意一首歌拎到现在都是称霸哪怕以前的默默无名，可以感觉的现在没有好歌了,147.0,0.0,0.3229720047785354,netural
2062189294,贫民窟在逃乞丐,视频里放的都是知名歌手，你看到的仅限于此！,6.0,0.0,0.7430970881999341,positive
2076482475,怯懦的人啊,回复 @虚空冥骨 :不感觉，以前的歌现在还会反复听，但真把歌放到现在感觉不大可能大爆,5.0,0.0,0.9398212623972695,positive
2104071367,烟花陨落半城沙,回复 @笑摸up主狗頭 :为什么知名   因为他们的歌出名了才有人记住歌手   不像现在知道歌手  又有几个知到都唱了什么歌,37.0,0.0,0.998194126047328,positive
2119423480,猫的水瓶座,也说明了满地是金子的时候你不知道看哪个,6.0,0.0,0.2470865736555632,negative
2154185183,月夜是菜鸟,《认真的雪》就是最好的证明，薛之谦之前点都不出名，但是这首歌大火以至于后来薛之谦再度火了之后好多人才知道这首歌是他的，还有《童话》也是,112.0,0.0,0.999999948834629,positive
2175958022,虚空冥骨,回复 @月夜是菜鸟 :不不不，童话可是出来就引爆了~~,21.0,0.0,0.29581207255853537,negative
2202028306,ZHANG_XE,回复 @月夜是菜鸟 :认真的雪之前还是挺有名的，可是歌手就一首歌没有持续曝光度所以才埋了,9.0,0.0,0.8802149630876244,positive
2814181952,言午木安,不管过了多久都不会被遗忘，张口就来呀[大笑],0.0,0.0,0.8077351344624003,positive
3382550317,君名何兮,回复 @雾里十七 :毕竟资本拉流量给cxk之流确实歌手没有知名度的话就火不了。,2.0,0.0,0.9810584647937477,positive
1722028707,不老の劍聖,1996-2006这10年间是华语乐坛爆炸发展的10年，我很庆幸生在那个年代，现在的口水歌真的不知所谓,3041.0,115.0,0.8200012913914168,positive
1720115244,我就是gaga啦,忘了什么时候开始不听中文歌了，大概就是那个时代过去了,2286.0,164.0,0.917094940300381,positive
1720165662,jianjianding,最可怕的是，从1到30就没有不熟的,1600.0,23.0,0.061305841813554696,negative
1715703378,时轮时不轮,05年太穷了！只能听人家的二手歌！,2568.0,93.0,0.41388951991221323,netural
1716131472,时光耳朵,05年，初二，放学回家就守在电视前，看一个网络点播台，看那些有钱人打电话点播，所以这些歌，我从头到尾都会唱，现在很多还在我歌单里。,2170.0,124.0,0.9993503703596662,positive
1726082867,不小心心动,现在一个个热歌排行榜搞得热火朝天的，为了争个排名拼转发拼粉丝甚至都拼到国外的榜首让人耻笑，有几首能让人记住的？,1847.0,47.0,0.00018669262931603203,negative
1721682347,辣你去找物管锕,谁看过 黑糖玛奇朵，,1732.0,191.0,0.8852785829813947,positive
1758800177,不会重名的张小羊,"1.千年之恋
2.夜曲
3.大城小爱
4.一千年以后
5.不得不爱
6.不想长大
7.就是爱你
8.丝路
9.知足
10.大舌头
11.被风吹过的夏天
12.童话
13.暧昧
14.我会好好的
15.寂寞沙洲冷
16.美丽的神话
17.黄种人
18.莫斯科没有眼泪
19.彩虹天堂
20.那女孩对我说
21.酸酸甜甜就是我
22.笔记
23.爸爸妈妈
24.一直很安静
25.六月的雨
26.你到底爱谁
27.一万个理由
28.不怕不怕
29.香水有毒
30.月亮之上",350.0,6.0,0.9999999974810341,positive
1726250068,五月丶夏正浓,[doge]以前是神仙打架，现在是鸡你太美和我们一起学猫叫,1513.0,134.0,0.9854995825977395,positive
1722592591,飞一样的成神,"坐等90后的叔叔阿姨
过来打卡，留念
[微笑][微笑][微笑][微笑]",672.0,77.0,0.970285882530434,positive
1726486366,阿卡姆病人代表,一直很安静，六月雨，逍遥叹，杀破狼那首不好听？吹爆我仙剑一,1311.0,50.0,0.030221682175131548,negative
1743535593,鼠鼠我喜欢_捏,不知道南拳妈妈还有多少粉丝嗷,264.0,30.0,0.9605086208472583,positive
1771644278,宅而有幸,还有朋友记得千千静听吗[小电视_笑],1184.0,43.0,0.9303839148094201,positive
1718278225,遗忘者-天启,以前的旋律好听，顺耳，也顺从自己内心的调，现在？炫技的炫技，在一些按我们内心想法应该跟前面顺应的调要突然高一下。以前的旋律是1/2/3/4/5/6，我们不懂音乐，但能按照音乐给我们的节奏接下去，现在是1/3/2/4/5/6/8/7，太乱，听不到内心去，而且很难共鸣,252.0,25.0,0.9503908344793724,positive
1716483697,为了改名头疼十分钟,我其实想问，弹幕那些说数字是排名的，那看见up说那是排名了，那似乎只是个排序啊，咋那多人说是排名，甚至还合情合理的解释一波，说那是up自己心里的排名，666666[嫌弃][嫌弃][嫌弃][嫌弃],1353.0,32.0,0.0008413131388473882,negative
1721454954,都是我的purelove,天啊，月亮之上居然已经有十四年了[尴尬]我感觉还很…,244.0,3.0,0.9679296278189297,positive
1728198678,头顶为什么光溜溜的,肯定有人穿越回去写歌卖钱了[doge],821.0,21.0,0.3212404662910172,netural
1754799502,友人帐4,可怕的是真的如弹幕说的那样 现在KTV点歌依然是这些歌,196.0,8.0,0.4598321853842605,netural
1724732612,哈利波特l大,那个时候都是神仙打架，许嵩的都被定义为网络歌曲，确实属于弟弟，，没有很正常啊,778.0,41.0,0.9979188986790523,positive
1770440539,阿win1,"千年之恋   F.I.R   4.7
夜曲    周杰伦   11.1
大城小爱   王力宏   12.30
一千年以后  林俊杰    4.1
不得不爱    潘玮柏/弦子   7.8
不想长大   S.H.E    11.25
就是爱你   陶喆    1.21
丝路   梁静茹    9.16
知足   五月天    8.26
大舌头   吴克群    10.7
被风吹过的夏天    金莎/林俊杰    4.1
童话    光良    1.21
暧昧    杨丞琳   9.9
我会好好的   王心凌   12.27
寂寞沙洲冷   周传雄   6.29
美丽的神话   孙楠/韩红    9.1
黄种人    谢霆锋    1.6
莫斯科没有眼泪   Twins    3.1
彩虹天堂  刘畊宏   12.23
那女孩对我说   黄义达   6.3
酸酸甜甜就是我   张含韵   7.1
笔记    周笔畅     2.9
爸爸妈妈   王蓉   6.3
一直很安静    阿桑   2.25
六月的雨    胡歌     1.25
你到底爱谁   刘嘉亮   9.1
一万个理由    郑源    1.5
不怕不怕     郭美美   12.10
香水有毒    胡杨林     12.1
月亮之上    凤凰传奇   4.11",176.0,3.0,1.0,positive
1718044851,蹲街丶望月亮,可怕的是，我喜欢十年前的歌曲，今年23了。,970.0,92.0,0.8709799156169535,positive
1726466213,我不行了同志,我是个男的，那时候班里我写字还算好看到特别喜欢听歌，班里的女生都找我帮她们写歌词，你们应该都懂抄歌词的那些年吧！我哭廖哭廖！[大哭][大哭][大哭][大哭][大哭][大哭],174.0,9.0,0.9999999922341282,positive
1715978330,魅舞飞洋,承上可以说，启下我没觉得,976.0,79.0,0.16326828585065756,negative
1723383030,半城烟沙201606,乐坛神仙打架，百姓沾光！,152.0,0.0,0.8411761862814622,positive
1720603362,习习生活大作战,我觉得还差一首 孤单北半球,724.0,50.0,0.3677973617799879,netural
1724938491,皇冠丶乱舞,从没想过这么多曾经占据了我MP3的歌曲居然都是同一年出的。。。,144.0,0.0,0.7635375720766305,positive
1728908427,唱跳RP篮球贼6,以前认真做音乐才能红，现在刷流量更便捷，所以，唉，不说了，等下律师含就来了,720.0,16.0,0.87572742973249,positive
1725905698,疯而不狂,当初是多么疯狂喜欢童话这首歌，在电视点歌上面都不知点了多少次，被老母发现后用鞭子抽了一顿[捂脸],134.0,13.0,0.6324392153600625,netural
1733311645,无条件Ethan,喜欢这首歌吗？编辑短信“歌曲名”发送至XXXX XXXX即可将这首歌设置为你的彩铃哦！,650.0,14.0,0.996437007728889,positive
1732763686,两尾鱼,那个年代彩铃太挣钱了，好歌自然就多。,118.0,4.0,0.9683317800736383,positive
1725342323,狼狼爱冰山,阿桑都离开10年了,435.0,13.0,0.42853188472978077,netural
1719986253,情書先生,当年还在上小学，如今已经步入大学，好像回到当年,101.0,3.0,0.9996734782192499,positive
1716055537,Mrj冬,陶喆 周董 林俊杰 王力宏 潘玮柏 吴克群 tank吕建中 飞儿乐队 五月天 信乐团,518.0,79.0,0.9997494713491308,positive
1726105403,师爷阿Lok,接近80%的精品歌曲都是来自台湾乐坛的,133.0,42.0,0.9977482041169627,positive
1719568637,只要够沙雕恋爱远离我,感觉那时候网络不发达，听歌靠磁带、碟片、mp3等，有mp3的人也不多，下歌还要去网吧啥的，歌曲传播并没有那么容易，所以听过的基本个个都是好的，现在虽然网络发达听歌很容易也有能脱颖而出好听的，但总感觉欠那么一点意思没法单曲循环，可能是我长大了心也浮躁了没有当初那可纯真的心了吧！当然感觉和现在版权保护比较好有关吧，这歌在网易云那个歌在QQ音乐、酷狗、酷我啥的等等，而且你收藏在歌单里的歌可能过一段时间就因为版权问题灰了不能听了，生活本就不易哪有那闲心再去找哪首歌版权在哪所以就放弃了。还有歌的下载，下载品质不谈，有的歌要会员才可以下载，甚至有的歌会员才能听，呵呵，大部分人还是要恰饭的，也没有追星那么偏执，不会为了一首歌去花那个钱，除了装逼[抠鼻]。,650.0,42.0,0.999928830200292,positive
1969827212,缓fly之J·C·K·T,文学死于90年代 电影死于00年 电视剧死于05年 流行音乐死于10年 动漫死于15年 网络时代捧红了明星 却摧毁了流行文化 这是最好的时代 是某些人最好的时代 这也是最坏的时代 作为成年人 何其有幸见证了东亚文化圈流行文化辉煌的尾巴 以上仅代表个人一家之言,120.0,8.0,0.9999912413485272,positive
1717495623,千恋语,因为以前唱的有青春气息，时尚。现在的都是啥？,423.0,23.0,0.9999033472010305,positive
1724840503,无尽时刻,感觉现在华语是越来越不行了，各种鬼裁,82.0,25.0,0.21577824997005268,negative
1717410673,0泠涵0,千年之恋 夜曲 大城小爱 一千年以后 不得不爱 不想长大 就是爱你 丝路 知足 大舌头 被风吹过的夏天 童话 暧昧 我会好好的 寂寞沙洲冷 美丽的神话 黄种人 莫斯科没有眼泪 彩虹天堂 那女孩对我说 酸酸甜甜就是我 笔记 爸爸妈妈 一直很安静 六月的雨 你到底爱谁 一万个理由 不怕不怕 香水有毒 月亮之上 …,418.0,7.0,0.99999999999938,positive
1715702213,金小磊磊磊,表白封面cyndi,74.0,6.0,0.4774778040354526,netural
1737139074,六花最可爱,可想而知，当初乐坛竞争多激烈，再看看现在，只要会唱跳rap还有篮球，就可以当明星了……呸，不对还得会买流量，造假，,398.0,8.0,0.14311741832292602,negative
1716311470,WIKYyYyY,啧啧啧，太经典了，一首首唱下来想想05年高一想想自己是真的老了呀，但庆幸生于那个年代。,67.0,0.0,0.9984866032896332,positive
1731074752,捧起一抹余晖,那时候的口水歌能火至少两年，比如老鼠爱大米，两只蝴蝶等。现在的口水歌半年都火不了就没人再提起了，比如一大堆。,340.0,19.0,0.16532799251500674,negative
1716000226,Sayonara丶M,全程跟唱[微笑],82.0,0.0,0.890910678843448,positive
1715413410,星海云路,台湾称霸05,378.0,5.0,0.9423994415623572,positive
1735488845,Aloof_Demeanor,…我一个00后居然基本都听过……经典的力量。,64.0,6.0,0.9605396843457161,positive
1718815586,我只能说一无是处,还有多少人听twins ？,291.0,38.0,0.6075632366353171,netural
1725532029,翁啊巴扎嘿,全特么高能，再看看现在,61.0,0.0,0.36517062815319945,netural
1726475701,Joy-Qi,"以前是内容为王.
现在是粉丝为王.",60.0,0.0,0.9716551798159445,positive
1783001596,o水果篮子o,以前的乐坛是封神演义，神仙打架。现在是群魔乱舞，小鬼当家,58.0,0.0,0.9996347718716838,positive
1720964642,宇尐D,看完就知道为什么大陆出不了天王天后，备注：我指的天王天后是包括两岸三地和世界华人承认的天王天后，我怕杠精跟我说我们那英也是天后之类的，在大陆的天王天后，去到台湾，香港，马来西亚，之类华人地方形象力都不算大，比方像周杰伦，蔡依林，刘德华，四大天王之类的，当年红遍两岸三地整个华人圈的这样的才能叫天王天后。真的我们大陆还没出过一个能红遍两岸三地的天王天后,92.0,28.0,0.9999999995415287,positive
1736199322,夜雨梦中眠,还有我最喜欢的武林外传也是05年拍的，06年1月上映。,62.0,2.0,0.27026055116799164,negative
1723563207,空饮晚风丿,当时的歌关掉音乐清唱是什么样子现在的歌清唱是什么样子[doge],54.0,1.0,0.7781951786815252,positive
1742040530,Ruricardo,05年初一，12岁就去寄宿了，一个月回一次家，说实话，初一初二那两年是我这辈子最开心的两年，现在的孩子们你们想象不到那时候我们多无聊，多兴奋，多中二，多快乐，这些歌都是每天陪伴的，除此以外还有刚刚火起来的网络小说，不过只能买实体书看，几块钱一本，半个桌子那么大，撕成很多份班里传着看，半夜蒙在被窝里打着小手电筒看诛仙，白天上课学习，自习跟喜欢的女孩儿跨越半个班级传纸条……哈哈，桩桩件件都记得清清楚楚，在这个加完班的夜晚，打着字就流下泪了……,50.0,2.0,0.999999998675102,positive
1733353564,小绿箭ruirui,在我心中许嵩汪苏泷才是中间时代的人，同时有可以比拟之前人的才华，又是网络发掘出来的,50.0,4.0,0.9998925904524117,positive
1777659287,跟风的人不需要脑子,。。。。最近几年也有陈粒华晨宇李荣浩他们啊。。。。只是时代不一样了，我们接收的信息量太大了，和当年那种一首歌一听一整年所以印象深刻的时代不同了。。。。。,70.0,14.0,0.9977932362675821,positive
1729679499,璨岩,随便挑出来一首都吊打《你的酒馆对我打了烊》《绿色》《让我做你的眼睛》《白羊》《爱的魔力转圈圈》《出山》《盗将行》等等……,62.0,23.0,0.9999853400195863,positive
1716099373,皇冠毒唯,表白封面，我大美凌,37.0,0.0,0.9621403896268926,positive
1731159719,秦岭花蛤,十年后要是还有人在KTV里唱最近两年的歌，算我输。,34.0,4.0,0.5856902367737878,netural
1716009608,情僧_,[大哭]我都会唱，那年我才八岁诶…,38.0,3.0,0.9816788437885652,positive
1716524742,一小粒鳖屎呀,封面【第十个王心凌】中说不出的味道mv截图。我凌美如画。,33.0,5.0,0.9965430877918258,positive
1730581896,Halen蚂,现在当歌手不需要会唱歌，好看就行了，后期有人帮,32.0,3.0,0.9868926958125012,positive
1715787898,单笔秀才,经历后，回头看，才发现那是一个五彩斑斓的时代，是一个承上启下的时代。,44.0,4.0,0.9916084862286901,positive
1744399938,冷殘梦,05年记忆深刻的一年，那年15岁的我辍学独自一人第一次出来到广东打工。买人生第一个复读机听各种歌。那年从一个一米五几小矮子长成了一个一米七多的高个子，那年第一次知道想家的滋味，还记得第一次打电话回家一听到爸爸的声音眼泪像泉水一样直往外涌，然后哭着和爸爸说想回去读书。2005年真的发生了很多事，对我来说很有意义的一年。[委屈],34.0,4.0,0.9999999999999944,positive
114456563424,流离之人_追逐幻影,王心凌时代前来考古,29.0,1.0,0.9908317681161196,positive
1740719245,拿着AK47的林黛玉,老歌大多都有一个特点，一听就记住了给我一种特别的感觉，现在的什么烂大街的学猫叫真的记不住。,27.0,0.0,0.459126118492568,netural
1731192658,梦迴彼方,我初中那会最喜欢的音乐人是香香（王瑾玫），可能很多人不认识，但香飘飘，猪之歌，老鼠爱大米女生版你们听过的吧，时光荏苒，如今女神已嫁了人咯。那会我在上初中，还有点忧郁，偶然发现了她的歌，可以她的歌说是当时我的精神支柱了，陪我度过了整个初中。我最喜她的《夏虫》《香飘飘》《摇篮曲》《三月》《泉水》《吟香》《睡美人》《七分之一》了！这些歌曲也有一个相同之处，作词人多是毛慧，词曲多带着细腻，带着诗意，在这里我也推荐大家也去听一下哦,24.0,5.0,0.9999999999999971,positive
