video_title,bullet_time,bullet_content
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-02 22:25:10,这歌当时单曲循环了好久
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-01 23:16:28,啊啊啊我心目中的华语乐坛里程碑作品！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-31 01:43:59,小时候学会上网之后第一个听的歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-27 21:13:01,等一个大爷来打断这翅膀
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 23:51:42,曹格的歌也听了很多，我暴露年龄了！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 22:27:13,这个好听是好听 人得喷两句
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 20:03:40,80后的老阿姨表示，现在电脑里车里放的还都是这些歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-18 21:48:55,欠我十块
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-10 22:17:57,听着听着感觉回到了从前一样
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-10 15:12:41,真 气场全开
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-03 00:29:38,06年周杰伦光顾着追HEBE了，几乎没写歌！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 20:56:37,alin 我循环她的歌很长一段时间
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 23:44:46,那时候这首歌不是不火，是神仙太多啦。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-26 10:39:54,背叛杀疯了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-12 21:38:12,00后的歌基本上都欣赏不来
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-31 21:17:04,巨喜欢这首歌！！！！！！现在都会循环
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-31 14:13:35,真的太卷了..... 新歌手的噩梦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-28 18:32:11,当时我们班班花表演才艺时唱的，十多年了，真怀念
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-19 19:43:49,飞轮海就一首歌，结果传唱至今
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-09 22:41:09,医生把我炸出来了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-04 15:33:12,竟然是按发行时间排的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-01 14:32:11,这不是西城的《Soledad》吗？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-23 16:37:23,萧亚轩当年好几首舞曲的舞蹈难度在今天看都超级难又很时髦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-26 10:10:11,讲个鬼故事，进度条还有一半
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-25 01:13:29,如沐清风
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 21:56:06,北极熊的眼泪
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 22:36:12,住手你们不要再打了啦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 09:05:33,2022年路过：我们需要文艺复兴
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-15 01:43:47,这首原来也是06的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-15 01:43:16,北极星的眼泪啊啊啊啊啊啊啊啊何群
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 01:21:31,看完  《左耳》那本书 然后听这首歌试试
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 23:47:58,我的天这首歌这么老的吗哈哈哈哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-23 23:37:52,说个恐怖故事，进度条才五分之一
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 17:04:10,曾经的手机铃声
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 16:34:39,神仙打架的年代阿！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-21 19:25:17,谁还记得微笑百事达
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-16 23:03:27,我喜欢诗人的眼泪
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-13 00:47:33,为何旧知己到最后变不到老友
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-25 05:27:34,以前高中和班里女生表白，我还就真就唱了这首歌，哈哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-23 18:14:55,小学毕业典礼，我姐姐那个班跳的就是这一首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-22 00:15:26,还有一首电台情歌超级喜欢
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 13:58:10,Westlife的《Soledad》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 01:03:49,人鱼的眼泪
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-20 17:10:16,运动员返场
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-14 04:55:43,那小时候很喜欢啊地这种感觉怀抱
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-12 07:37:14,长安奔奔的 故事
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-09 19:05:23,手机铃声的都是三星吧哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-08 10:52:46,荣幸在那个神仙打架的年代，不像现在，一众歌星唱不过几个抖音草根
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 17:18:14,！！！！！！！！当时就被治愈了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-04 23:42:09,谁懂  2022年了我还在听富士山下
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-03 08:01:51,男女嘉宾牵手感言
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 01:44:07,圭贤都会唱哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 19:24:47,爱杀17我的宝藏剧
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-27 11:11:29,词不达意
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-25 00:16:06,依然范特西真的巅峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-18 02:24:05,我的童年女神！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-17 21:20:07,jolin in the house的别跑 笑死我了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-12 16:09:22,记不住歌手系列
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-11 21:44:06,曹格脾气太爆了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-09 09:07:48,我居然没听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-07 21:45:16,人鱼的眼泪！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-05 23:57:29,居然没有玫瑰花的葬礼
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-04 22:39:15,三点式写真DVD背景音乐
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-03 14:21:56,嫁给了飞轮海啊哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-23 12:03:22,那时候的忧郁歌王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-23 11:58:47,还记得情侣在KTV合唱广岛之恋必分手的传说吗
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-22 21:29:23,哇，这把我炸出来了，现在都还记得歌词
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-15 23:30:12,我哭了，好想回到那个年代
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-09 01:42:33,我被炸出来了哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-05 02:41:54,金莎的《平行线好听》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-02 11:22:29,全体起立！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-29 01:31:59,哇，唱出来我的心声。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-27 21:24:46,我们都是好孩子，逃课上网的好孩子
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2021-02-08 23:33:40,那年神仙打架，如今垃圾分类
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-23 06:20:19,全局王炸
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-14 12:02:41,当年超喜欢这首歌啊！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 22:10:43,我那时候也喜欢偷星九月天
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:29:28,好有特色的声音
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 01:34:57,渴望当年纯净的爱情
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-07 20:38:02,樱花草勾起我太多初中回忆，我回不去的青春啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-07 18:50:27,那年十八岁现在二年级的妈妈别走！我也是
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-06 18:57:31,当年曹格拿了好多奖
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 15:42:57,原来小猪以前这么帅
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 03:39:21,不许运动员参赛
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 10:52:02,还是比较喜欢听腾格尔的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 23:47:54,当年全校大合唱的歌呀
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-31 23:37:21,最佳损友，那年最爱
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-22 23:35:30,诗人的眼泪也相当好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-01 14:32:21,这不是西城的《Soledad》吗？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-09 00:15:59,铁肺小天后
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-08 16:07:37,卧槽 巫妖王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-03 16:36:01,我的天呐，居然是06的歌，为什么我一几年的时候才听到
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-29 23:11:51,全体起立！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-26 23:54:48,胡彦斌的声音太仙了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-25 00:17:06,哇哇哇最喜欢这首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-21 09:21:19,自此周杰伦打开全年龄受众群
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-20 00:15:57,情歌天后！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 23:51:39,我擦啊…为毛我全听过而且我居然都会唱！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 23:19:12,周董的mv拍得太有氛围感了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 02:34:53,呜呜！！！是只对你有感觉！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 15:06:02,老薛在当年还是个小喽啰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 08:41:20,甜心教主！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-13 22:22:43,本视频没有全体起立的说法，一直都站着的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-13 22:15:39,当年觉得这首歌词真的矫情哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-07 12:27:40,极限一带4
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-06 11:20:41,这个才是唱跳女王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-05 16:10:55,！！！五月天！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-03 17:11:58,薛之谦居然有你哈哈哈哈哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 04:20:47,致我丢失的友谊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-28 13:47:55,天后中的天后林忆莲
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-28 11:13:47,我对组合的爱始于飞儿乐团
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 23:17:12,呃？唯一一首没听过（目前为止
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 18:51:06,弦子唱歌真的很好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 00:24:47,哇，我好喜欢暖暖，小时候经常听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-23 14:27:06,啊啊啊啊杨丞琳！！！！哭了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-21 03:24:23,三点半了 明天继续
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-12 01:23:35,记得这首歌是当年看谋杀似水年华时知道的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 21:45:02,宝贝现在还没变老
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-10 00:34:25,周董这时候嗓子真好啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-08 09:42:46,位置变了，各有队友
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-30 16:00:04,爱转角！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-30 10:38:36,这歌这么早了？我前几天还在听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-28 09:12:48,[前方高能]
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 01:55:05,人没火的原因会不会是名字太难认？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-15 16:21:42,（这首还不是很熟悉）（我的错）
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-09 23:38:26,当年真是人只要有才  就可以出名 不想现在 没点颜值哥太好听 都很难混出头
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-07 10:41:34,玩过完美世界的举手，哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 01:33:33,我的天。。。这首歌居然在06年发表哈哈哈。有回忆
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 23:38:03,这个调一起手指头就忍不住了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-30 14:28:04,初代宝藏女孩
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-30 14:19:22,婚礼进行曲哈哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 11:30:00,前方核能！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-23 11:37:48,我当时真的爱死了男二 男二好帅啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-20 23:24:50,当时MV的女主角都很好看
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-20 22:31:17,有幸在那个年代我是上小学，还不觉得是神仙打架时候
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-20 16:25:27,当年超喜欢这首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 02:08:32,卧槽，这居然是06年的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-11 23:07:45,暖暖真的是循环听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-09 18:00:02,运动员登场
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-01 22:27:38,我爸买的第一部手机的自带曲，循环几百次了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-23 21:09:01,就喜欢这一段
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-21 22:16:33,太卷了太卷了太卷了太卷了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-21 12:52:53,这首歌还在听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-09 20:13:03,要如何翻译我爱你
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-09 16:17:37,这歌我总觉得有口音
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-07 23:32:20,依然饭特稀
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-05 18:00:55,全体起立！！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-05 02:42:09,金莎的《平行线》超好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-04 19:47:16,手机掉马桶 你很神啊 哈哈哈哈哈哈哈哈哈哈或
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-02 02:45:40,潘帅~~~！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-30 15:56:21,大家唱的都是我写的歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-25 21:26:48,梦幻用了6个将军令
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 10:13:58,周杰伦的是神仙，其他的是打架
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-23 23:26:56,可惜潘玮柏遇到了双杰，生不逢时
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-02 20:37:49,五月天YYDS
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-28 19:18:01,没什么能阻拦自由的天地
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-28 19:16:08,张韶涵一首隐形的翅膀保住了一辈子的荣华富贵
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-24 22:33:12,看到王筝。我就想起我最爱的一首歌之一，，，幸福过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-20 13:37:35,为啥当时KTV火爆火全国，年轻人都爱去唱K，好歌是真的多
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 14:35:05,转角遇到麦克雷
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-09 01:07:01,我08年做视频用这个歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-09 00:58:41,愿望曾经单曲循环！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-08 17:11:28,好想回到过去
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:39:38,王姐排面！！！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 14:41:35,放在嘴里生吃
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 23:51:17,他们叫苏打绿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-27 20:42:29,在我最懵懂的年代，听到这首歌，也喜欢上一个女生
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-24 08:46:42,雪下得那么浅，下得那么敷衍
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-07 21:02:36,当时蔡依林是我女神啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-27 13:17:52,有曹操必有三国恋.哈哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-21 23:08:08,全体起立！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-14 18:23:44,作曲太甜了，当年火遍大江南北
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-06 14:29:01,10后超爱这些歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-26 17:46:16,最后这几首属实把我搞清醒了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 18:26:03,五月天！五月天！五月天！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 03:22:50,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 02:20:31,词不达意…想到一些桃酷
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-17 10:13:25,曾经唱给她听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 08:48:19,宝贝！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-07 11:27:51,出道就是巅峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 15:17:29,王姐打CALL
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 10:49:39,以前的歌词也写的好好啊！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-31 21:54:59,这个哥已经在去往山东的时候才听到了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 18:35:04,爱杀17是真的好看！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 00:42:03,领我入门的偶像剧啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 13:18:58,救救我吧 好想回到那个年代！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 13:13:04,画风突变
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 22:59:28,心凌小姐姐永不缺席！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 01:24:33,这不大风吹吗（狗头）
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-23 15:17:13,王雅君作词、作曲
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 23:33:39,欢迎来到祖安
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 17:10:40,自带电音的人
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 12:14:40,感觉华语乐坛的气都在这几年集中爆发了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-21 22:04:22,破防了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-16 10:43:06,请选择你的英雄
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-07 20:58:27,去做最勇敢的人
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-05 17:28:20,高中老师的来电铃声
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-03 19:11:12,这个被妈坑惨了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-26 21:29:29,五月天！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-23 22:43:15,张悬真正的传奇
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-23 01:57:31,诸神之战
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-22 21:17:58,那时的我们好幸福
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 15:11:38,这个居然是06年的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 13:58:16,Westlife的《Soledad》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 13:58:04,Westlife的《Soledad》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 01:49:12,小师妹！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-11 23:07:56,02年第一场雪转眼都20年了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-11 22:42:45,好小的时候在我哥MP3里面听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-10 00:27:35,！这是06的啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-10 00:24:49,蛇团就是坠吊的！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-06 22:34:35,杨丞琳一个演员都能唱这么好
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 17:13:12,非主流最爱（doge）
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-01 04:39:13,张韶涵真的太可惜了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-28 07:17:21,前方气场全开
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-27 21:35:12,利文斯顿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-26 16:25:22,JJ的所有歌里最摇滚得一首  之后就没在听过这种风格的歌了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 20:08:42,我妈问我为啥又站又坐的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 03:36:12,那个时候薛之谦唱完这个就被雪藏了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-23 23:44:46,萧亚轩最后的巅峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-22 16:25:03,我擦，这首歌到现在还在我歌单里
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 05:49:35,现在是22年，16年过去了撑起华语乐坛的还是这拨人
